id,fid,name,file,text,created_at,updated_at
188,16632712,initSelectedClassList,,"
 
     private void initSelectedClassList() {
        for (IClassRelationShip classRelationShip : classRelationShipList) {
            String className = classRelationShip.getClassName();
            selectedClassList.add(className);
        }
        selectedClassesListModel = new CustomizedListModel(selectedClassList);
        classNamesList.setModel(selectedClassesListModel);
    }
",2021-02-23 16:11:14.217434,2021-02-23 16:11:14.217434
189,33519720,encode,,"
 
     public String encode(String string) throws EncoderException {
        
        byte[] bytes, encoded_bytes;
        String encoded_string = """";
        
        try {
            bytes = string.getBytes(""UTF-8"");
            encoded_bytes = encodeBase64(bytes);
            encoded_string = new String(encoded_bytes);
        
        } catch (UnsupportedEncodingException ex) {
            ex.printStackTrace();
        }
        return encoded_string;
    }
",2021-02-23 16:11:14.234913,2021-02-23 16:11:14.234913
190,12074406,getPreferenceStore,,"
 
 	private PreferenceStore getPreferenceStore(final Shell shell) {
		try {
			final File preferencesFile = new File(""preferences.properties""); //$NON-NLS-1$
			PreferenceStore store;

			if (!preferencesFile.exists()) {
				// create new preferences file
				preferencesFile.createNewFile();
			}

			store = new PreferenceStore(preferencesFile.getName());
			store.load();
			return store;
		} catch (final IOException e) {
			throw new PhotoListerException(""Unable to load preferences.""); //$NON-NLS-1$
		}
	}
",2021-02-23 16:11:14.251431,2021-02-23 16:11:14.251431
191,1782360,getImageWithSource,,"
 
     public WebImage getImageWithSource( String source ) {
        WebImage[] images = getImages();
        for (int i = 0; i < images.length; i++) {
            if (HttpUnitUtils.matches( source, images[i].getSource() )) return images[i];
        }
        return null;
    }
",2021-02-23 16:11:14.269039,2021-02-23 16:11:14.269039
192,48104729,clone,,"
 
         public Object clone() {
            Format result = new Format();

            result.datatype = datatype;
            result.datatypeID = datatypeID;
            result.respectCase = respectCase;
            result.gap = gap;
            result.missing = missing;
            result.labels = labels;
            result.labelQuotes = labelQuotes;
            result.transpose = transpose;
            result.interleave = interleave;
            result.diploid = diploid;
            result.tokens = tokens;
            result.symbols = symbols;
            result.matchChar = matchChar;

            return result;
        }
",2021-02-23 16:11:14.287083,2021-02-23 16:11:14.287083
193,39233258,getJSplitPane,,"
 
     private JSplitPane getJSplitPane() {

        if (jSplitPane == null) {
            jSplitPane = new JSplitPane();

            DevicesTreePanel p = new DevicesTreePanel();
            p.addSelectionChangeListener(this);
            jSplitPane.setLeftComponent(p);
            jSplitPane.setRightComponent(getJTabbedPane());

            jSplitPane.setDividerSize(5);
            jSplitPane.setDividerLocation(200);
        }
        return jSplitPane;
    }
",2021-02-23 16:11:14.304557,2021-02-23 16:11:14.304557
194,45130358,evaluate,,"
 
     public Value evaluate(Value value) throws ExternalFunctionException {
        
        if (!(value instanceof Literal)) {
            throw new ExternalFunctionException(""Values need to be literals to be understood"");
        }
        
        DateTime date = this.converter.convertDateTime((Literal) value);
        
        return this.converter.convertInteger(date.getHour());
    }
",2021-02-23 16:11:14.321453,2021-02-23 16:11:14.321453
195,45130803,castLiteral,,"
 
 	public Value castLiteral(Literal literal) throws IllegalCastException {
		if (!literal.getLabel().equalsIgnoreCase(""true"") && !literal.getLabel().equalsIgnoreCase(""false"")) {
			throw new IllegalCastException(""Unable to cast string to boolean"");
		}
		return this.factory.createLiteral(literal.getLabel(), SPARQLConstants.BOOLEAN_TYPE);
	}
",2021-02-23 16:11:14.346684,2021-02-23 16:11:14.346684
196,3934822,documentLoadingCompleted,,"
 
 	public void documentLoadingCompleted(SVGDocumentLoaderEvent e) {
		if (debug) {
			System.out.print(""Document load completed in "");
			System.out.println((System.currentTimeMillis() - time) + "" ms"");
		}

		setSVGDocument(e.getSVGDocument(), e.getSVGDocument().getURL(), e.getSVGDocument().getTitle());
	}
",2021-02-23 16:11:14.364767,2021-02-23 16:11:14.364767
197,46106919,update,,"
 
     private void update() {
        currentTime = System.currentTimeMillis();
        if (currentTime - lastTime > updateInterval && running) {
            currentFrame++;
            lastTime = currentTime;

            if (currentFrame >= frames.size()) {
                currentFrame = 0;
                if (!isLoop)
                    running = false;
            }
        }
    }
",2021-02-23 16:11:14.38381,2021-02-23 16:11:14.38381
198,250694,getCollaborateCollection,,"
 
 	public List getCollaborateCollection(String userID) throws AccessException {
		logger.debug(""entering getCollaborateCollection()"");
		String query = ""SELECT collection.PID PID, collection.TITLE TITLE, ""
				+ "" collectionrole.ROLE ROLE FROM collectionrole, collection WHERE ""
				+ "" collectionrole.USERID = '"" + userID + ""'""
				+ "" AND collectionrole.COLLECTIONPID = collection.PID""
				+ "" AND collection.ROOT = '1'"";
		List list = buildResult(query);
		return list;
	}
",2021-02-23 16:11:14.401894,2021-02-23 16:11:14.401894
199,51577053,addPKColumn,,"
 
     public void addPKColumn(String aPKColName) throws IllegalArgumentException {
        Column col = (Column) colMap.get(aPKColName);
        if (col == null) {
            throw new IllegalArgumentException (""The column |"" + aPKColName
                    + ""| does not belong to the table |"" + name + ""|"");
        }
        pkColumns.add(col);
    }
",2021-02-23 16:11:14.423025,2021-02-23 16:11:14.423025
200,35061399,leaveAll,,"
 
 	private void leaveAll( MouseEvent<? extends EventHandler> event ) {
		LocInfo locInfo = new LocInfo();
		assert( !locInfo.isVertexLocValid() );
		assert( !locInfo.isVerticalEdgeLocValid() );
		assert( !locInfo.isHorizontalEdgeLocValid() );
		assert( !locInfo.isCellLocValid() );
		handleLeaveEvents( locInfo, event );
		lastLocInfo.copy( locInfo );
	}
",2021-02-23 16:11:14.441486,2021-02-23 16:11:14.441486
201,42170923,addModePropertyDescriptor,,"
 
   protected void addModePropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_OccursModel_mode_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_OccursModel_mode_feature"", ""_UI_OccursModel_type""),
				 TimeBasedRoutingPackage.Literals.OCCURS_MODEL__MODE,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.GENERIC_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:14.467086,2021-02-23 16:11:14.467086
202,42171835,addUseCachePropertyDescriptor,,"
 
   protected void addUseCachePropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_OpenQuery_useCache_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_OpenQuery_useCache_feature"", ""_UI_OpenQuery_type""),
				 ActionStepPackage.eINSTANCE.getOpenQuery_UseCache(),
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.BOOLEAN_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:14.482943,2021-02-23 16:11:14.482943
203,42171903,addSessionVariablesPropertyDescriptor,,"
 
   protected void addSessionVariablesPropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_SafletContext_sessionVariables_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_SafletContext_sessionVariables_feature"", ""_UI_SafletContext_type""),
				 SafletPackage.Literals.SAFLET_CONTEXT__SESSION_VARIABLES,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.GENERIC_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:14.499035,2021-02-23 16:11:14.499035
204,42172736,addMaxPoolSizePropertyDescriptor,,"
 
   protected void addMaxPoolSizePropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_DBConnection_maxPoolSize_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_DBConnection_maxPoolSize_feature"", ""_UI_DBConnection_type""),
				 DbPackage.Literals.DB_CONNECTION__MAX_POOL_SIZE,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.INTEGRAL_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:14.514306,2021-02-23 16:11:14.514306
205,42172743,addMaxIdleTimePropertyDescriptor,,"
 
   protected void addMaxIdleTimePropertyDescriptor(Object object) {
		itemPropertyDescriptors.add
			(createItemPropertyDescriptor
				(((ComposeableAdapterFactory)adapterFactory).getRootAdapterFactory(),
				 getResourceLocator(),
				 getString(""_UI_DBConnection_maxIdleTime_feature""),
				 getString(""_UI_PropertyDescriptor_description"", ""_UI_DBConnection_maxIdleTime_feature"", ""_UI_DBConnection_type""),
				 DbPackage.Literals.DB_CONNECTION__MAX_IDLE_TIME,
				 true,
				 false,
				 false,
				 ItemPropertyDescriptor.INTEGRAL_VALUE_IMAGE,
				 null,
				 null));
	}
",2021-02-23 16:11:14.530835,2021-02-23 16:11:14.530835
206,1118165,modifyRoleInCache,,"
 
 	public void modifyRoleInCache(Role role, String orgRolename) {
		Set users = role.getUsers();
		for (Iterator iter = users.iterator(); iter.hasNext();) {
			User user = (User) iter.next();
			userDetailsInCache(user);
		}

		for (Iterator iter = role.getRescs().iterator(); iter.hasNext();) {
			Resource resource = (Resource) iter.next();
			resourceDetailsInCache(resource);
		}
	}
",2021-02-23 16:11:14.547484,2021-02-23 16:11:14.547484
207,19218425,getClassNameForLookAndFeel,,"
 
     public String getClassNameForLookAndFeel(String name) {
        if (lfNameToLookAndFeel.containsKey(name)) {
            UIManager.LookAndFeelInfo lookAndFeelInfo =
                    (UIManager.LookAndFeelInfo) lfNameToLookAndFeel.get(name);
            return lookAndFeelInfo.getClassName();
        }
        else {
            return null;
        }
    }
",2021-02-23 16:11:14.563638,2021-02-23 16:11:14.563638
208,34609355,getFastestGenerator,,"
 
     public WordFormGenerator getFastestGenerator(final Locale locale) throws MorphologyException {
        if (locale == null) {
            throw new IllegalArgumentException(""The 'loc' argument cannot be null."");
        }
        WordFormGenerator component = (WordFormGenerator) fastestGenerators.get(locale);
        if (component == null) {
            throw new MorphologyException(""Cannot find generator for locales : "" + locale.toString());
        }
        return component;
    }
",2021-02-23 16:11:14.580047,2021-02-23 16:11:14.580047
209,29591879,addCoordinateAxis,,"
 
   public CoordinateAxis addCoordinateAxis( VariableDS v) {
    if (v == null) return null;
    variables.remove( v); // remove by name if it exists
    coordAxes.remove( v);
    CoordinateAxis ca = (v instanceof CoordinateAxis) ? (CoordinateAxis) v : CoordinateAxis.factory(this, v);
    variables.add( ca);
    coordAxes.add( ca);
    return ca;
  }
",2021-02-23 16:11:14.596424,2021-02-23 16:11:14.596424
210,43845892,strBuilderToString,,"
 
     public ByteCodeHelper strBuilderToString(int pos) {
        mv.visitVarInsn(Opcodes.ALOAD, pos);
        mv.visitMethodInsn(Opcodes.INVOKEVIRTUAL, ""java/lang/StringBuilder"", ""toString"", ""()Ljava/lang/String;"");
        mv.visitInsn(Opcodes.POP);
        return this;
    }
",2021-02-23 16:11:14.613486,2021-02-23 16:11:14.613486
